id_produto,nome_produto,categoria,preco
11235,Processador 523,Eletrônicos,355.39
11236,Processador 962,Informática,828.81
11237,Teclado 718,Informática,470.77
11238,Mouse 803,Informática,834.69
11239,Placa de Vídeo 485,Informática,654.82
11240,Desktop 201,Informática,618.84
11241,Roteador 397,Informática,907.98
11242,Mouse 285,Informática,585.38
11243,Mouse 223,Informática,235.87
11244,Monitor 254,Eletrônicos,444.75
11245,Desktop 447,Eletrônicos,818.88
11246,Processador 508,Informática,106.26
11247,SSD 608,Informática,686.97
11248,Desktop 289,Informática,246.75
11249,Placa de Vídeo 831,Informática,276.89
11250,Impressora 992,Informática,679.21
11251,Teclado 917,Eletrônicos,573.71
11252,Processador 614,Informática,720.78
11253,SSD 188,Eletrônicos,688.28
11254,SSD 265,Informática,93.75
11255,Teclado 477,Informática,426.19
11256,Desktop 528,Informática,499.1
11257,Notebook 802,Eletrônicos,429.4
11258,Mouse 358,Informática,115.05
11259,Desktop 615,Eletrônicos,515.96
11260,Notebook 838,Informática,445.92
11261,Placa de Vídeo 356,Informática,410.88
11262,SSD 445,Informática,128.77
11263,Impressora 516,Eletrônicos,775.22
11264,Monitor 446,Informática,489.42
11265,Monitor 978,Eletrônicos,117.15
11266,Placa de Vídeo 357,Informática,775.97
11267,Placa de Vídeo 768,Eletrônicos,769.06
11268,Roteador 615,Informática,948.15
11269,Processador 301,Eletrônicos,914.97
11270,Desktop 753,Eletrônicos,167.08
11271,Roteador 155,Informática,273.52
11272,Mouse 323,Informática,424.07
11273,Monitor 472,Informática,179.0
11274,Mouse 171,Eletrônicos,388.44
11275,Desktop 394,Informática,377.63
11276,Teclado 186,Eletrônicos,324.11
11277,Placa de Vídeo 480,Informática,605.32
11278,Placa de Vídeo 396,Eletrônicos,890.16
11279,Impressora 561,Eletrônicos,980.09
11280,Mouse 685,Informática,191.45
11281,Monitor 876,Informática,171.46
11282,Desktop 149,Informática,701.15
11283,Processador 222,Informática,764.8
11284,Notebook 812,Eletrônicos,838.54
11285,Mouse 419,Informática,159.97
11286,Desktop 830,Eletrônicos,977.24
11287,Impressora 437,Informática,657.4
11288,Notebook 873,Eletrônicos,193.7
11289,Processador 442,Informática,777.91
11290,Notebook 732,Informática,510.2
11291,SSD 131,Eletrônicos,683.39
11292,Processador 128,Eletrônicos,973.09
11293,SSD 919,Eletrônicos,316.77
11294,SSD 709,Informática,881.12
11295,Mouse 425,Eletrônicos,659.69
11296,Desktop 947,Informática,775.51
11297,Processador 864,Eletrônicos,188.41
11298,Notebook 429,Eletrônicos,240.36
11299,SSD 330,Informática,86.49
11300,SSD 209,Eletrônicos,777.5
11301,Desktop 286,Eletrônicos,413.9
11302,Processador 743,Eletrônicos,980.02
11303,Mouse 562,Informática,372.6
11304,Processador 978,Informática,780.6
11305,Mouse 113,Informática,491.02
11306,Desktop 913,Informática,215.81
11307,Roteador 701,Informática,823.47
11308,Impressora 118,Eletrônicos,730.14
11309,Monitor 868,Eletrônicos,245.99
11310,Placa de Vídeo 380,Informática,290.01
11311,Roteador 561,Eletrônicos,65.45
11312,Placa de Vídeo 720,Informática,219.33
11313,Placa de Vídeo 104,Eletrônicos,804.17
11314,Teclado 290,Eletrônicos,128.48
11315,Impressora 486,Eletrônicos,879.23
11316,Notebook 508,Eletrônicos,170.3
11317,SSD 454,Eletrônicos,357.98
11318,Processador 821,Informática,946.23
11319,Notebook 809,Informática,75.7
11320,Impressora 971,Eletrônicos,115.42
11321,Notebook 274,Informática,102.69
11322,SSD 622,Eletrônicos,234.32
11323,SSD 149,Eletrônicos,324.78
11324,Monitor 314,Eletrônicos,825.32
11325,Monitor 851,Eletrônicos,733.04
11326,Impressora 165,Informática,105.92
11327,Processador 202,Informática,991.24
11328,Processador 690,Eletrônicos,739.79
11329,Desktop 334,Eletrônicos,287.05
11330,Monitor 671,Informática,114.94
11331,SSD 167,Eletrônicos,362.91
11332,Impressora 960,Informática,114.43
11333,Teclado 638,Informática,755.57
11334,Roteador 831,Informática,215.69
11335,Placa de Vídeo 847,Informática,312.39
11336,Desktop 595,Eletrônicos,243.66
11337,Processador 595,Eletrônicos,86.6
11338,Notebook 309,Informática,755.3
11339,Teclado 525,Informática,732.08
11340,Roteador 682,Eletrônicos,70.49
11341,Impressora 157,Informática,626.12
11342,SSD 970,Informática,508.82
11343,Impressora 145,Informática,681.47
11344,Desktop 985,Informática,427.96
11345,Teclado 770,Eletrônicos,193.48
11346,Processador 149,Eletrônicos,284.21
11347,Placa de Vídeo 114,Eletrônicos,62.26
11348,SSD 493,Informática,355.83
11349,Mouse 501,Informática,423.49
11350,Teclado 990,Informática,823.21
11351,Teclado 607,Informática,431.1
11352,Desktop 506,Informática,433.52
11353,Notebook 419,Eletrônicos,996.38
11354,Roteador 447,Eletrônicos,142.86
11355,Roteador 230,Informática,52.11
11356,Notebook 414,Informática,783.19
11357,Roteador 689,Eletrônicos,382.83
11358,Processador 553,Informática,411.82
11359,Impressora 274,Informática,860.29
11360,Roteador 820,Eletrônicos,69.71
11361,Teclado 398,Eletrônicos,432.09
11362,Impressora 171,Informática,493.68
11363,Desktop 598,Informática,333.41
11364,SSD 936,Eletrônicos,231.6
11365,SSD 731,Eletrônicos,729.64
11366,Notebook 613,Informática,455.58
11367,Placa de Vídeo 720,Eletrônicos,412.9
11368,Mouse 302,Informática,78.66
11369,Placa de Vídeo 877,Informática,791.46
11370,Teclado 536,Eletrônicos,819.53
11371,Mouse 554,Eletrônicos,427.17
11372,Placa de Vídeo 192,Eletrônicos,694.27
11373,Placa de Vídeo 801,Eletrônicos,774.26
11374,Placa de Vídeo 421,Informática,437.15
11375,Teclado 742,Informática,765.61
11376,Desktop 899,Eletrônicos,593.25
11377,Desktop 394,Informática,256.35
11378,Impressora 482,Eletrônicos,481.29
11379,Teclado 362,Eletrônicos,151.64
11380,Processador 721,Informática,371.82
11381,Roteador 169,Informática,296.99
11382,Roteador 946,Eletrônicos,460.36
11383,Processador 647,Informática,382.36
11384,Impressora 535,Eletrônicos,866.3
11385,Mouse 190,Informática,697.78
11386,Desktop 564,Eletrônicos,493.88
11387,Processador 689,Informática,449.31
11388,Processador 265,Eletrônicos,52.14
11389,Teclado 379,Eletrônicos,979.67
11390,Teclado 893,Informática,812.21
11391,Impressora 950,Informática,118.68
11392,Notebook 536,Eletrônicos,405.11
11393,Mouse 433,Eletrônicos,76.09
11394,Mouse 169,Informática,51.23
11395,Roteador 281,Informática,872.5
11396,Placa de Vídeo 642,Eletrônicos,859.66
11397,Notebook 639,Eletrônicos,156.0
11398,Roteador 295,Informática,660.47
11399,Processador 643,Eletrônicos,355.12
11400,SSD 774,Informática,662.8
11401,Mouse 637,Informática,680.12
11402,SSD 596,Informática,62.4
11403,Placa de Vídeo 355,Informática,276.03
11404,SSD 646,Eletrônicos,879.68
11405,Processador 104,Informática,724.17
11406,Teclado 935,Eletrônicos,615.8
11407,Placa de Vídeo 259,Informática,708.94
11408,Teclado 435,Eletrônicos,975.92
11409,Desktop 316,Eletrônicos,53.6
11410,Placa de Vídeo 997,Informática,641.11
11411,Desktop 805,Informática,614.5
11412,Processador 706,Eletrônicos,590.15
11413,Teclado 265,Informática,817.24
11414,SSD 493,Informática,317.1
11415,Placa de Vídeo 422,Eletrônicos,474.46
11416,Monitor 451,Eletrônicos,128.82
11417,Desktop 131,Informática,216.36
11418,Roteador 849,Informática,390.44
11419,Roteador 428,Informática,740.34
11420,Teclado 140,Eletrônicos,623.59
11421,Roteador 368,Eletrônicos,788.32
11422,Placa de Vídeo 409,Eletrônicos,176.83
11423,Processador 784,Eletrônicos,627.04
11424,Roteador 564,Informática,311.79
11425,Teclado 458,Informática,916.21
11426,Placa de Vídeo 338,Eletrônicos,80.42
11427,Placa de Vídeo 728,Eletrônicos,208.88
11428,Placa de Vídeo 798,Informática,472.78
11429,Roteador 979,Informática,891.6
11430,SSD 444,Eletrônicos,306.76
11431,SSD 585,Eletrônicos,959.78
11432,Monitor 474,Informática,759.61
11433,Monitor 351,Eletrônicos,475.8
11434,Monitor 772,Eletrônicos,59.6
11435,Desktop 357,Informática,177.76
11436,Notebook 736,Informática,98.44
11437,Mouse 664,Informática,308.98
11438,Monitor 734,Eletrônicos,244.76
11439,Notebook 475,Informática,182.08
11440,Monitor 826,Informática,78.0
11441,Impressora 511,Eletrônicos,461.63
11442,Teclado 763,Eletrônicos,205.85
11443,Impressora 197,Informática,223.04
11444,Desktop 155,Eletrônicos,983.93
11445,Processador 285,Informática,575.79
11446,Placa de Vídeo 729,Eletrônicos,535.65
11447,Placa de Vídeo 613,Informática,200.4
11448,Placa de Vídeo 935,Informática,912.36
11449,Teclado 444,Informática,671.42
11450,Monitor 299,Informática,629.66
11451,Teclado 280,Eletrônicos,78.67
11452,Roteador 681,Eletrônicos,448.21
11453,Mouse 104,Informática,726.01
11454,SSD 229,Informática,739.54
11455,SSD 153,Informática,275.93
11456,Mouse 443,Eletrônicos,598.9
11457,Monitor 761,Informática,204.26
11458,Placa de Vídeo 672,Informática,269.92
11459,SSD 570,Eletrônicos,926.29
11460,Processador 507,Informática,848.41
11461,SSD 430,Eletrônicos,913.81
11462,SSD 969,Informática,290.82
11463,Desktop 282,Informática,173.88
11464,Processador 132,Informática,896.29
11465,Monitor 655,Eletrônicos,676.64
11466,Monitor 403,Eletrônicos,682.98
11467,Impressora 667,Eletrônicos,203.17
11468,Placa de Vídeo 921,Eletrônicos,832.08
11469,Processador 143,Informática,651.28
11470,Monitor 819,Informática,189.59
11471,Notebook 952,Informática,942.46
11472,Processador 687,Informática,718.52
11473,Desktop 902,Informática,55.67
11474,Teclado 299,Eletrônicos,507.13
11475,Teclado 554,Informática,986.14
11476,Desktop 511,Eletrônicos,343.44
11477,Impressora 680,Eletrônicos,857.93
11478,Teclado 533,Informática,393.91
11479,Desktop 961,Informática,737.55
11480,Notebook 169,Informática,506.16
11481,Monitor 992,Eletrônicos,776.42
11482,Mouse 219,Eletrônicos,912.32
11483,SSD 345,Informática,757.95
11484,SSD 321,Eletrônicos,285.6
11485,Placa de Vídeo 823,Eletrônicos,141.45
11486,Roteador 246,Eletrônicos,607.49
11487,Roteador 825,Eletrônicos,159.88
11488,Teclado 517,Informática,409.71
11489,SSD 759,Eletrônicos,420.63
11490,Notebook 234,Informática,489.94
11491,Processador 108,Informática,995.44
11492,Processador 237,Informática,88.19
11493,Roteador 850,Informática,718.28
11494,Mouse 225,Informática,637.96
11495,Roteador 959,Eletrônicos,177.24
11496,Desktop 449,Eletrônicos,748.23
11497,Monitor 826,Informática,536.85
11498,Monitor 604,Eletrônicos,823.48
11499,Monitor 898,Eletrônicos,304.7
11500,Monitor 671,Eletrônicos,690.26
11501,Desktop 761,Eletrônicos,355.77
11502,Teclado 698,Informática,691.7
11503,Monitor 369,Eletrônicos,854.14
11504,Teclado 425,Eletrônicos,252.04
11505,Placa de Vídeo 348,Informática,397.38
11506,Impressora 126,Informática,213.6
11507,Placa de Vídeo 803,Informática,509.42
11508,Impressora 952,Eletrônicos,326.22
11509,Desktop 332,Eletrônicos,690.34
11510,Notebook 628,Eletrônicos,538.37
11511,Notebook 406,Informática,942.91
11512,Notebook 498,Informática,227.03
11513,Placa de Vídeo 503,Eletrônicos,794.86
11514,Roteador 524,Informática,245.84
11515,Mouse 196,Eletrônicos,456.11
11516,Placa de Vídeo 975,Informática,794.93
11517,Notebook 625,Eletrônicos,276.29
11518,Teclado 639,Eletrônicos,51.07
11519,Processador 247,Informática,282.78
11520,Teclado 338,Informática,783.5
11521,SSD 211,Eletrônicos,409.6
11522,Impressora 769,Eletrônicos,670.51
11523,Impressora 701,Informática,487.61
11524,Monitor 655,Informática,611.69
11525,Roteador 477,Informática,147.55
11526,Desktop 650,Eletrônicos,988.91
11527,SSD 765,Informática,508.51
11528,Placa de Vídeo 710,Informática,537.17
11529,Monitor 107,Eletrônicos,493.29
11530,Notebook 912,Informática,696.0
11531,Desktop 573,Eletrônicos,243.24
11532,Notebook 449,Eletrônicos,762.65
11533,Processador 251,Eletrônicos,451.85
11534,Monitor 927,Informática,447.57
11535,Placa de Vídeo 394,Eletrônicos,223.89
11536,Processador 596,Eletrônicos,966.05
11537,Monitor 193,Informática,57.45
11538,Notebook 308,Informática,664.81
11539,Placa de Vídeo 533,Eletrônicos,212.01
11540,Processador 854,Informática,570.47
11541,Roteador 503,Informática,189.6
11542,Impressora 869,Informática,644.89
11543,Notebook 586,Informática,832.73
11544,Placa de Vídeo 435,Eletrônicos,388.88
11545,Processador 747,Eletrônicos,988.08
11546,Notebook 982,Informática,728.26
11547,Processador 848,Informática,460.52
11548,Teclado 387,Informática,716.43
11549,Placa de Vídeo 571,Eletrônicos,119.58
11550,Placa de Vídeo 524,Eletrônicos,136.16
11551,Roteador 923,Informática,975.82
11552,Placa de Vídeo 968,Eletrônicos,574.43
11553,Desktop 899,Informática,594.15
11554,Notebook 616,Informática,282.97
11555,Placa de Vídeo 410,Informática,173.36
11556,Desktop 187,Informática,910.25
11557,Placa de Vídeo 167,Informática,860.69
11558,Monitor 244,Eletrônicos,641.48
11559,Monitor 807,Eletrônicos,224.03
11560,Processador 309,Eletrônicos,567.05
11561,Impressora 367,Informática,261.7
11562,Teclado 175,Informática,311.89
11563,Roteador 307,Eletrônicos,415.64
11564,Roteador 326,Informática,596.5
11565,Mouse 924,Eletrônicos,489.39
11566,Monitor 105,Informática,375.87
11567,Impressora 549,Eletrônicos,519.24
11568,Processador 132,Eletrônicos,150.5
11569,Desktop 108,Eletrônicos,911.23
11570,Teclado 177,Eletrônicos,703.86
11571,Desktop 332,Informática,606.08
11572,Monitor 709,Eletrônicos,791.12
11573,Impressora 999,Informática,753.61
11574,SSD 402,Eletrônicos,869.41
11575,Placa de Vídeo 350,Eletrônicos,990.07
11576,Desktop 244,Eletrônicos,636.11
11577,Mouse 118,Informática,451.9
11578,Placa de Vídeo 465,Eletrônicos,408.47
11579,SSD 423,Informática,139.36
11580,Mouse 464,Eletrônicos,238.39
11581,Desktop 442,Informática,235.55
11582,SSD 688,Eletrônicos,315.18
11583,Roteador 603,Eletrônicos,105.12
11584,Placa de Vídeo 354,Informática,141.27
11585,Placa de Vídeo 489,Informática,875.57
11586,Processador 767,Eletrônicos,895.12
11587,SSD 461,Eletrônicos,108.8
11588,Placa de Vídeo 698,Informática,895.86
11589,Placa de Vídeo 620,Informática,263.07
11590,Impressora 832,Eletrônicos,421.48
11591,Roteador 179,Eletrônicos,495.58
11592,Teclado 453,Eletrônicos,602.96
11593,Processador 134,Informática,362.58
11594,Placa de Vídeo 167,Eletrônicos,582.65
11595,Placa de Vídeo 995,Informática,577.05
11596,Mouse 113,Eletrônicos,420.93
11597,Placa de Vídeo 142,Informática,711.01
11598,Notebook 411,Informática,299.26
11599,Impressora 367,Eletrônicos,247.65
11600,SSD 890,Eletrônicos,769.5
11601,Desktop 912,Eletrônicos,844.66
11602,Monitor 753,Eletrônicos,240.15
11603,Notebook 277,Informática,307.35
11604,Mouse 952,Informática,642.07
11605,Impressora 955,Eletrônicos,808.56
11606,Processador 855,Eletrônicos,673.44
11607,SSD 586,Informática,665.87
11608,Placa de Vídeo 117,Eletrônicos,537.86
11609,Mouse 314,Eletrônicos,372.53
11610,Teclado 758,Eletrônicos,363.04
11611,Desktop 842,Eletrônicos,823.32
11612,Impressora 337,Eletrônicos,470.78
11613,Teclado 303,Informática,188.8
11614,SSD 886,Informática,103.56
11615,Notebook 386,Informática,688.35
11616,Desktop 622,Informática,794.4
11617,Processador 354,Informática,324.99
11618,Teclado 899,Eletrônicos,818.69
11619,Roteador 717,Eletrônicos,674.11
11620,Mouse 539,Informática,581.83
11621,SSD 675,Eletrônicos,551.91
11622,SSD 933,Eletrônicos,473.51
11623,Monitor 450,Informática,558.05
11624,Mouse 709,Informática,577.88
11625,Impressora 976,Eletrônicos,242.47
11626,SSD 813,Informática,422.98
11627,Monitor 430,Informática,195.16
11628,Mouse 602,Informática,421.02
11629,Roteador 231,Eletrônicos,334.56
11630,Placa de Vídeo 500,Informática,362.57
11631,Roteador 903,Eletrônicos,966.85
11632,Teclado 365,Eletrônicos,308.73
11633,SSD 957,Eletrônicos,797.81
11634,Placa de Vídeo 579,Informática,355.96
11635,SSD 899,Eletrônicos,717.61
11636,SSD 887,Eletrônicos,834.21
11637,Monitor 293,Eletrônicos,798.53
11638,SSD 708,Informática,201.72
11639,Notebook 674,Informática,641.01
11640,Placa de Vídeo 766,Informática,978.99
11641,Placa de Vídeo 978,Informática,438.07
11642,Impressora 175,Informática,53.63
11643,Notebook 296,Eletrônicos,103.97
11644,Processador 608,Eletrônicos,348.72
11645,Processador 664,Informática,882.07
11646,Mouse 176,Eletrônicos,557.57
11647,Teclado 893,Eletrônicos,643.01
11648,SSD 324,Informática,310.76
11649,Roteador 163,Informática,355.77
11650,Teclado 168,Eletrônicos,70.52
11651,Placa de Vídeo 104,Eletrônicos,895.53
11652,Mouse 788,Informática,650.53
11653,Notebook 618,Informática,782.42
11654,Notebook 416,Informática,122.82
11655,Impressora 834,Informática,298.37
11656,SSD 181,Informática,781.93
11657,SSD 429,Informática,955.62
11658,Monitor 651,Informática,607.61
11659,Roteador 323,Eletrônicos,141.01
11660,Roteador 618,Eletrônicos,951.28
11661,Desktop 377,Eletrônicos,538.65
11662,Desktop 500,Eletrônicos,893.47
11663,Notebook 147,Informática,934.72
11664,Impressora 396,Informática,658.63
11665,SSD 711,Eletrônicos,485.79
11666,Desktop 593,Eletrônicos,855.6
11667,Monitor 303,Informática,979.46
11668,Roteador 724,Informática,844.5
11669,Monitor 942,Informática,494.64
11670,SSD 413,Eletrônicos,987.69
11671,Teclado 272,Informática,158.77
11672,Processador 253,Eletrônicos,323.5
11673,Monitor 247,Eletrônicos,917.78
11674,Placa de Vídeo 625,Eletrônicos,256.73
11675,Monitor 161,Eletrônicos,338.62
11676,SSD 339,Eletrônicos,162.8
11677,Placa de Vídeo 947,Eletrônicos,173.87
11678,Monitor 930,Informática,528.7
11679,SSD 323,Informática,772.34
11680,Impressora 419,Informática,202.16
11681,Impressora 993,Informática,78.42
11682,Mouse 387,Eletrônicos,524.86
11683,Roteador 272,Eletrônicos,947.04
11684,Placa de Vídeo 113,Informática,655.23
11685,Notebook 302,Informática,661.84
11686,Teclado 726,Informática,190.53
11687,Monitor 381,Eletrônicos,911.8
11688,Placa de Vídeo 964,Eletrônicos,459.92
11689,Mouse 624,Eletrônicos,329.16
11690,Desktop 419,Eletrônicos,311.14
11691,Mouse 607,Informática,546.24
11692,Impressora 165,Eletrônicos,229.49
11693,Monitor 277,Informática,721.67
11694,Roteador 656,Eletrônicos,492.08
11695,Impressora 836,Informática,307.46
11696,Processador 969,Informática,651.48
11697,Mouse 544,Informática,843.67
11698,Roteador 251,Eletrônicos,410.79
11699,Teclado 327,Eletrônicos,349.81
11700,Impressora 227,Informática,515.7
11701,Roteador 819,Eletrônicos,59.1
11702,Roteador 769,Informática,714.91
11703,Desktop 910,Informática,496.88
11704,Processador 754,Eletrônicos,986.72
11705,Mouse 648,Eletrônicos,281.68
11706,Impressora 672,Eletrônicos,822.6
11707,Desktop 851,Eletrônicos,236.14
11708,SSD 839,Eletrônicos,275.03
11709,Mouse 454,Eletrônicos,951.31
11710,SSD 678,Eletrônicos,586.97
11711,Notebook 445,Eletrônicos,764.82
11712,Mouse 229,Informática,99.22
11713,Impressora 451,Eletrônicos,484.96
11714,SSD 500,Eletrônicos,963.02
11715,Placa de Vídeo 620,Informática,624.04
11716,Impressora 600,Eletrônicos,607.02
11717,Notebook 832,Informática,241.65
11718,Notebook 848,Informática,353.78
11719,Roteador 541,Eletrônicos,68.72
11720,Notebook 182,Informática,973.43
11721,Placa de Vídeo 609,Informática,765.21
11722,Notebook 192,Eletrônicos,167.48
11723,Notebook 801,Informática,844.12
11724,Notebook 625,Informática,145.19
11725,Processador 328,Informática,63.29
11726,Desktop 538,Eletrônicos,595.16
11727,Teclado 785,Informática,658.48
11728,Processador 578,Informática,310.08
11729,Mouse 233,Informática,999.23
11730,Monitor 320,Informática,332.4
11731,Mouse 221,Eletrônicos,235.79
11732,Mouse 937,Informática,505.86
11733,Notebook 867,Informática,353.12
11734,SSD 939,Informática,302.68
11735,Processador 652,Informática,772.05
11736,SSD 797,Eletrônicos,243.2
11737,Processador 646,Informática,492.15
11738,SSD 137,Eletrônicos,200.19
11739,Mouse 431,Eletrônicos,825.59
11740,Processador 789,Informática,822.39
11741,Notebook 175,Eletrônicos,764.89
11742,Mouse 965,Informática,606.35
11743,Notebook 903,Informática,127.14
11744,Mouse 681,Informática,786.65
11745,SSD 965,Eletrônicos,682.47
11746,Desktop 370,Eletrônicos,810.06
11747,Notebook 265,Informática,431.36
11748,Notebook 256,Eletrônicos,189.08
11749,Roteador 197,Informática,915.85
11750,SSD 275,Informática,207.67
11751,Placa de Vídeo 662,Eletrônicos,621.81
11752,Mouse 325,Informática,365.44
11753,Placa de Vídeo 409,Informática,368.02
11754,Notebook 867,Informática,229.12
11755,Desktop 978,Informática,983.66
11756,Placa de Vídeo 450,Eletrônicos,579.99
11757,Impressora 598,Eletrônicos,656.55
11758,Processador 619,Eletrônicos,699.43
11759,Roteador 751,Informática,374.78
11760,Placa de Vídeo 405,Eletrônicos,94.85
11761,Impressora 265,Informática,185.38
11762,Impressora 240,Eletrônicos,760.98
11763,Teclado 278,Informática,673.6
11764,Mouse 872,Eletrônicos,355.64
11765,Notebook 751,Informática,468.82
11766,Mouse 639,Eletrônicos,550.71
11767,Placa de Vídeo 569,Eletrônicos,257.16
11768,Notebook 440,Eletrônicos,779.31
11769,Desktop 215,Informática,432.55
11770,Roteador 229,Eletrônicos,197.49
11771,Roteador 566,Eletrônicos,320.2
11772,SSD 221,Eletrônicos,867.55
11773,Mouse 242,Eletrônicos,352.61
11774,Impressora 475,Informática,373.39
11775,Teclado 681,Eletrônicos,141.85
11776,Teclado 776,Eletrônicos,511.43
11777,Mouse 421,Informática,356.34
11778,SSD 630,Eletrônicos,319.85
11779,Desktop 290,Informática,761.48
11780,Placa de Vídeo 673,Informática,986.28
11781,Notebook 337,Informática,734.27
11782,Placa de Vídeo 402,Informática,327.76
11783,Processador 304,Eletrônicos,746.8
11784,Teclado 966,Informática,594.73
11785,Processador 907,Eletrônicos,333.15
11786,Teclado 639,Informática,870.82
11787,Placa de Vídeo 195,Eletrônicos,410.09
11788,Notebook 735,Eletrônicos,268.82
11789,Processador 986,Eletrônicos,238.15
11790,SSD 370,Informática,956.31
11791,Monitor 377,Eletrônicos,743.85
11792,Placa de Vídeo 921,Eletrônicos,582.17
11793,Roteador 478,Eletrônicos,737.33
11794,Desktop 122,Informática,599.43
11795,Desktop 923,Informática,904.63
11796,Roteador 458,Informática,281.21
11797,Roteador 506,Informática,465.28
11798,Processador 958,Eletrônicos,953.39
11799,Roteador 270,Informática,74.61
11800,Mouse 272,Eletrônicos,185.86
11801,Placa de Vídeo 885,Informática,129.11
11802,Impressora 969,Eletrônicos,438.82
11803,SSD 609,Informática,541.49
11804,Desktop 932,Informática,345.96
11805,Mouse 463,Eletrônicos,665.31
11806,Impressora 147,Eletrônicos,349.7
11807,Notebook 616,Eletrônicos,514.13
11808,Roteador 303,Informática,997.28
11809,Impressora 315,Eletrônicos,651.07
11810,Teclado 184,Eletrônicos,170.22
11811,Notebook 688,Eletrônicos,768.14
11812,Monitor 604,Eletrônicos,266.95
11813,SSD 801,Informática,279.46
11814,Desktop 313,Eletrônicos,270.14
11815,Placa de Vídeo 501,Eletrônicos,452.26
11816,Placa de Vídeo 435,Eletrônicos,920.2
11817,Notebook 383,Informática,315.6
11818,SSD 559,Informática,67.97
11819,Placa de Vídeo 755,Informática,829.56
11820,Placa de Vídeo 837,Informática,338.45
11821,Processador 618,Eletrônicos,356.09
11822,Teclado 666,Informática,649.07
11823,Monitor 365,Informática,758.79
11824,SSD 469,Eletrônicos,247.27
11825,Roteador 840,Eletrônicos,458.98
11826,Notebook 619,Informática,562.04
11827,Mouse 595,Eletrônicos,478.42
11828,Impressora 880,Eletrônicos,60.9
11829,Placa de Vídeo 656,Eletrônicos,259.11
11830,SSD 731,Informática,321.76
11831,Roteador 664,Eletrônicos,231.62
11832,Impressora 430,Eletrônicos,637.44
11833,Desktop 204,Eletrônicos,97.82
11834,Placa de Vídeo 913,Informática,993.18
11835,Processador 286,Informática,489.32
11836,Mouse 868,Informática,169.56
11837,SSD 240,Informática,707.7
11838,Notebook 989,Eletrônicos,111.5
11839,Teclado 571,Informática,333.44
11840,SSD 134,Eletrônicos,574.43
11841,Teclado 227,Eletrônicos,148.17
11842,Placa de Vídeo 647,Eletrônicos,378.98
11843,Mouse 415,Informática,267.94
11844,Mouse 570,Eletrônicos,268.61
11845,Placa de Vídeo 152,Eletrônicos,206.64
11846,Processador 727,Informática,800.29
11847,Impressora 748,Eletrônicos,226.19
11848,Desktop 452,Eletrônicos,528.77
11849,Impressora 656,Informática,356.8
11850,Processador 101,Eletrônicos,569.55
11851,Placa de Vídeo 143,Eletrônicos,711.5
11852,Impressora 829,Eletrônicos,540.27
11853,Impressora 232,Eletrônicos,78.94
11854,Notebook 962,Eletrônicos,196.41
11855,Impressora 438,Informática,552.3
11856,Mouse 827,Eletrônicos,122.94
11857,Impressora 230,Eletrônicos,267.41
11858,Impressora 667,Informática,924.66
11859,Roteador 265,Informática,527.29
11860,Processador 522,Eletrônicos,128.22
11861,Monitor 723,Informática,325.33
11862,SSD 264,Informática,314.02
11863,Desktop 720,Eletrônicos,253.96
11864,SSD 772,Eletrônicos,390.3
11865,Roteador 813,Eletrônicos,932.11
11866,Teclado 320,Informática,504.59
11867,Placa de Vídeo 825,Eletrônicos,900.71
11868,Notebook 616,Eletrônicos,608.09
11869,Notebook 623,Eletrônicos,796.06
11870,Notebook 218,Informática,189.43
11871,Monitor 564,Eletrônicos,630.65
11872,Notebook 783,Informática,758.75
11873,Notebook 429,Informática,760.94
11874,Mouse 419,Informática,429.58
11875,SSD 516,Informática,597.42
11876,Impressora 278,Informática,594.79
11877,Placa de Vídeo 828,Informática,940.01
11878,Notebook 406,Informática,590.5
11879,Monitor 842,Informática,128.72
11880,Roteador 859,Eletrônicos,770.07
11881,Teclado 613,Informática,970.09
11882,SSD 516,Eletrônicos,461.82
11883,Mouse 402,Informática,101.36
11884,Roteador 648,Informática,852.06
11885,Mouse 747,Eletrônicos,424.9
11886,Placa de Vídeo 898,Informática,244.11
11887,Teclado 997,Informática,138.65
11888,Placa de Vídeo 975,Eletrônicos,169.34
11889,Placa de Vídeo 559,Eletrônicos,146.23
11890,Teclado 462,Eletrônicos,301.37
11891,SSD 814,Eletrônicos,154.6
11892,Notebook 104,Informática,535.27
11893,SSD 863,Informática,694.34
11894,Placa de Vídeo 147,Eletrônicos,579.69
11895,Desktop 719,Eletrônicos,545.52
11896,Impressora 462,Eletrônicos,369.02
11897,Monitor 672,Eletrônicos,131.69
11898,Processador 605,Informática,452.22
11899,Roteador 921,Eletrônicos,270.7
11900,Notebook 562,Eletrônicos,698.12
11901,Monitor 108,Informática,764.21
11902,Mouse 369,Eletrônicos,761.69
11903,Mouse 746,Eletrônicos,510.5
11904,Placa de Vídeo 928,Eletrônicos,266.46
11905,Notebook 949,Eletrônicos,478.17
11906,Monitor 433,Eletrônicos,485.7
11907,Teclado 172,Informática,710.9
11908,Impressora 664,Informática,83.28
11909,Teclado 832,Eletrônicos,449.12
11910,Placa de Vídeo 776,Eletrônicos,341.22
11911,Teclado 984,Informática,638.04
11912,Processador 673,Eletrônicos,179.35
11913,Notebook 579,Informática,600.08
11914,Notebook 794,Informática,889.66
11915,Processador 442,Informática,546.73
11916,Processador 499,Informática,773.63
11917,SSD 514,Informática,59.2
11918,Roteador 256,Informática,409.63
