id_venda,id_cliente,id_produto,id_vendedor,valor_venda
12021,8167,16252,11229,531.04
12022,5149,3952,18225,805.21
12023,17682,10630,7215,409.02
12024,15599,11380,13269,741.08
12025,9468,12857,11740,741.59
12026,2221,8330,10296,284.71
12027,7140,241,10939,792.74
12028,16649,13207,5809,993.37
12029,766,7551,18438,561.21
12030,7375,13003,807,880.56
12031,5233,2889,15644,868.88
12032,18956,16953,14606,295.45
12033,15281,11782,16432,114.31
12034,1684,10316,1394,455.89
12035,973,18459,5867,826.72
12036,17113,751,18198,169.01
12037,10216,1923,7599,229.65
12038,6245,19038,10459,429.68
12039,6419,11220,2999,260.89
12040,159,6201,2894,718.43
12041,12167,10633,19047,907.18
12042,11966,10201,13131,290.03
12043,15343,14284,4858,65.87
12044,5411,4554,10459,372.33
12045,3542,15897,2419,196.33
12046,8802,978,2975,212.73
12047,17691,14775,7576,652.11
12048,8830,912,5157,723.32
12049,7935,18210,12203,613.88
12050,1188,11063,170,109.87
12051,18940,11887,5435,720.35
12052,18985,1319,12861,828.25
12053,8141,10408,16459,936.35
12054,13705,14446,5291,420.69
12055,6414,12062,19603,138.71
12056,12195,10725,7105,314.02
12057,13069,17425,3946,642.5
12058,17717,13690,8525,132.41
12059,12716,6003,17645,239.9
12060,13418,13800,6964,783.15
12061,10629,12215,3596,835.14
12062,12517,19394,16271,472.46
12063,7906,2504,15974,419.37
12064,3663,11369,12124,677.18
12065,5653,5098,16888,170.25
12066,14481,17173,6623,913.27
12067,816,147,1498,205.0
12068,19095,15479,2489,694.12
12069,11223,12314,17656,651.6
12070,14209,16242,14843,531.4
12071,1264,13556,14386,643.75
12072,14701,16018,5250,335.56
12073,16315,6841,13502,574.76
12074,12718,7888,8073,827.03
12075,18232,12692,11929,152.14
12076,4354,16779,16552,947.07
12077,1151,8157,13127,667.64
12078,1041,5482,5101,155.46
12079,2204,17336,2349,175.88
12080,5976,8841,16314,618.12
12081,7093,10479,11077,404.4
12082,15886,8889,3217,853.89
12083,3571,7106,3390,105.23
12084,12450,5865,2089,128.6
12085,9181,4190,6081,485.4
12086,3639,17779,12475,112.13
12087,14800,18771,941,958.7
12088,17603,13505,2826,730.08
12089,15104,9637,10193,407.45
12090,3332,11035,8064,642.44
12091,1405,6633,13839,350.96
12092,15382,16137,3339,580.69
12093,10427,4388,3930,936.3
12094,12790,4790,11502,298.57
12095,6055,17324,17793,881.75
12096,9271,15790,14060,69.67
12097,2361,3792,13847,793.78
12098,12979,4781,4742,771.19
12099,4809,15513,18368,287.47
12100,12119,12721,9042,897.03
12101,14678,6618,6425,274.59
12102,15935,4032,17032,280.94
12103,2149,3343,17593,801.13
12104,4470,6723,12382,135.18
12105,19502,6202,9810,991.58
12106,5776,5331,19654,843.62
12107,12815,12989,7798,395.87
12108,2570,10972,2742,779.12
12109,10321,10837,8137,730.15
12110,8521,10313,8928,254.12
12111,13265,15946,8079,333.57
12112,17538,15894,10283,755.86
12113,5485,15398,16972,52.22
12114,3370,16976,18292,334.56
12115,8764,5940,5689,288.39
12116,14584,15286,19967,991.22
12117,7058,7679,13251,492.99
12118,6740,6514,19861,278.47
12119,9497,2683,13238,590.87
12120,8905,9380,19412,187.92
12121,15763,17241,6864,495.91
12122,3140,15922,11697,901.18
12123,8923,3374,19293,638.62
12124,18014,14442,16427,887.82
12125,7529,1247,18856,364.95
12126,4716,13482,13711,314.61
12127,12032,5634,4892,366.55
12128,15223,11441,11262,357.55
12129,7355,7578,4673,280.16
12130,12975,3302,8613,711.73
12131,11723,19601,14599,966.34
12132,17030,12641,8051,133.16
12133,12350,2740,19998,522.19
12134,11347,6854,14598,791.59
12135,16802,11366,19193,447.34
12136,16082,17894,7644,261.61
12137,6872,1871,9126,113.03
12138,12148,11047,17770,990.6
12139,4314,19100,10406,362.78
12140,5314,11702,3063,543.14
12141,11538,222,13376,176.09
12142,18852,9135,19454,221.19
12143,4413,13549,10066,987.61
12144,5172,7823,417,708.5
12145,6820,8565,17417,594.11
12146,4923,9878,11916,370.18
12147,3727,18346,14729,146.76
12148,3452,6391,4081,726.58
12149,17442,2417,13549,406.99
12150,13402,9736,187,948.02
12151,14139,15411,6119,277.61
12152,4382,8216,5079,291.95
12153,2999,850,6805,219.0
12154,9823,13777,15715,115.13
12155,3718,8960,9812,312.58
12156,9126,13743,10930,472.24
12157,383,19530,19603,245.23
12158,16476,16228,6495,635.65
12159,15347,11349,10799,886.9
12160,8571,1392,13422,235.36
12161,17076,12084,15838,261.04
12162,3490,14632,12982,160.84
12163,9322,10555,19659,93.39
12164,16830,17007,13605,732.59
12165,19042,4150,2005,300.85
12166,7371,9051,8049,441.88
12167,17546,112,7401,825.8
12168,15275,16424,567,53.9
12169,11192,8539,17994,124.91
12170,17929,10258,18691,434.08
12171,9589,18160,5085,306.46
12172,13851,6617,14993,888.19
12173,2179,16552,16969,933.2
12174,2356,6515,5088,191.42
12175,13536,1908,11550,365.36
12176,6485,10473,6698,765.59
12177,16764,12054,19324,75.41
12178,15541,4567,6509,227.55
12179,13549,16935,11266,355.61
12180,9116,11072,3618,209.87
12181,6389,2682,16008,961.28
12182,9167,7080,19849,461.46
12183,504,17005,5178,294.58
12184,18624,17975,760,569.93
12185,19366,16765,19993,736.78
12186,3706,15724,18396,569.54
12187,3042,5641,8648,625.47
12188,3978,4793,4777,509.57
12189,1601,15574,3408,159.72
12190,12017,4288,19308,838.75
12191,7712,14220,16297,810.74
12192,1440,9165,15798,520.91
12193,982,14566,7722,546.48
12194,11577,8453,18357,474.0
12195,8975,15473,18017,826.38
12196,17552,6654,9845,754.19
12197,13030,4568,335,917.53
12198,4670,11546,5226,974.78
12199,15910,1496,9660,771.22
12200,11702,1871,19283,801.78
12201,3142,18867,12487,682.86
12202,9731,5957,11003,881.48
12203,9970,10855,12105,82.34
12204,18982,2246,4719,965.78
12205,3271,8654,16382,368.57
12206,3273,1371,15953,224.17
12207,19352,16291,17413,264.37
12208,10395,488,18303,455.56
12209,16826,14043,16013,357.64
12210,7082,16211,3382,225.66
12211,19465,16798,12152,471.11
12212,7805,7696,9817,583.05
12213,17735,9039,17432,437.0
12214,19318,13440,1154,790.72
12215,8608,17220,1731,706.43
12216,6759,8533,5107,763.69
12217,8879,15018,3199,154.92
12218,3903,6683,8143,114.29
12219,6783,5098,7136,69.64
12220,16423,7792,10867,516.72
12221,13312,2943,15272,231.72
12222,7887,1707,9987,101.17
12223,769,4858,1581,474.52
12224,14085,19057,4925,371.67
12225,321,16116,15363,216.59
12226,18779,3152,3166,247.26
12227,5297,8608,11539,809.18
12228,199,7955,3217,983.43
12229,4011,15314,8417,60.55
12230,5198,13347,17577,118.5
12231,17474,11956,18995,567.18
12232,16118,19131,1475,283.89
12233,14207,5621,4857,861.17
12234,13335,2591,17229,97.22
12235,16969,2362,8748,272.14
12236,11641,7140,8005,492.74
12237,13457,1440,19654,358.12
12238,6312,10826,11230,881.35
12239,16984,3362,10663,452.45
12240,150,467,4591,134.83
12241,12407,10756,12759,412.24
12242,14200,9871,13481,757.2
12243,9569,14363,1278,955.5
12244,6088,16574,147,259.74
12245,19572,8354,6086,173.78
12246,4024,10841,11777,981.27
12247,11817,17795,17982,174.68
12248,16960,16065,13363,563.77
12249,18196,11867,17895,473.72
12250,4185,865,6551,737.05
12251,16466,1487,2973,831.56
12252,7150,17332,7108,96.33
12253,12600,3288,9791,637.97
12254,2409,13218,7637,986.08
12255,5980,2762,15660,73.8
12256,18593,15600,932,492.07
12257,16838,9379,1666,776.38
12258,14395,12274,16561,208.99
12259,1814,16539,17637,712.62
12260,3860,11657,3815,720.58
12261,12349,15819,10483,496.39
12262,17396,2834,11993,482.77
12263,16880,12022,3245,543.56
12264,14835,16986,17758,94.05
12265,11155,6068,6326,671.18
12266,2800,19073,5863,567.0
12267,18614,14439,5104,392.47
12268,14716,648,2200,86.52
12269,14172,11709,144,806.65
12270,846,17760,17649,797.82
12271,19733,4027,19224,524.89
12272,13724,14291,8061,474.13
12273,4624,16893,8539,640.7
12274,19910,13182,8347,148.12
12275,4399,1771,4869,888.32
12276,16511,7674,2870,504.39
12277,13218,7625,14378,380.09
12278,630,11958,19736,372.54
12279,18069,18061,17411,880.14
12280,374,12980,17430,147.9
12281,4599,19963,17316,551.86
12282,9647,1280,15602,135.57
12283,16409,4121,7501,453.3
12284,14775,88,15390,135.79
12285,12531,8098,1038,723.34
12286,8519,3197,5258,312.48
12287,10376,15927,17275,899.96
12288,3102,12216,10306,436.21
12289,4612,3938,452,422.2
12290,6631,5893,16927,471.77
12291,1718,5186,3216,544.25
12292,8636,4220,3002,889.22
12293,5996,15447,3073,598.75
12294,1974,11185,2827,585.97
12295,13430,9898,7702,254.07
12296,19354,2866,12294,469.92
12297,10170,878,10639,127.36
12298,258,7625,9116,188.63
12299,870,6564,1754,380.26
12300,13369,18202,19342,902.49
12301,17486,1327,6074,71.5
12302,12832,8463,7988,189.02
12303,12588,11985,11138,559.33
12304,12122,5789,13971,441.32
12305,8720,18626,335,204.79
12306,11251,12449,10095,201.55
12307,5964,12391,7465,688.54
12308,1770,261,7395,480.92
12309,6494,13126,16211,884.66
12310,4249,19870,12939,613.59
12311,18131,3603,19506,691.0
12312,7129,9883,3979,958.27
12313,6868,14630,2610,695.48
12314,4470,3493,5896,78.75
12315,10843,17693,2659,892.49
12316,17589,3054,9704,490.31
12317,3603,16605,17645,745.95
12318,7476,18447,15988,438.53
12319,17432,5682,5837,861.2
12320,7882,11703,4347,777.99
12321,18578,17955,6304,661.69
12322,15150,6676,8689,921.31
12323,18939,17608,14196,966.8
12324,2249,8619,4276,546.76
12325,7703,18658,17606,835.71
12326,14170,13732,1742,773.52
12327,2728,17090,5294,784.92
12328,2704,2689,15427,260.02
12329,18520,8342,16471,148.56
12330,15104,5430,14603,789.66
12331,13186,6788,15682,602.2
12332,112,18675,6765,896.12
12333,2746,19885,9992,64.9
12334,6177,12994,19052,927.34
12335,4442,372,2905,51.69
12336,11892,19636,12681,332.63
12337,13151,16463,941,127.79
12338,18712,14381,11472,551.08
12339,18473,2876,11519,78.14
12340,10447,8962,17020,458.42
12341,8585,11705,8312,451.12
12342,14706,12706,21,167.49
12343,14163,19716,8335,105.0
12344,391,17414,16081,285.08
12345,12188,15815,5914,321.75
12346,3666,19709,6084,231.45
12347,5403,14829,18584,112.0
12348,1907,9336,16668,343.51
12349,8657,14715,16722,612.32
12350,9797,6809,7016,432.57
12351,14771,4962,12711,980.57
12352,10873,16869,14331,801.56
12353,12860,7351,16036,116.23
12354,11637,12492,4907,246.9
12355,15837,19966,15898,200.2
12356,18179,15446,13207,979.1
12357,1197,1592,15842,596.73
12358,14493,13171,5278,715.48
12359,17490,649,19239,708.16
12360,5448,6502,19345,979.26
12361,16797,19347,8855,896.97
12362,16589,4459,3548,234.05
12363,16024,3748,10346,205.37
12364,13306,11390,3518,220.34
12365,908,11687,2683,840.97
12366,12016,19287,9984,669.52
12367,10372,9708,4088,975.28
12368,14961,918,111,732.18
12369,12786,13392,8206,192.94
12370,4383,7488,5408,91.71
12371,15371,10700,16954,567.12
12372,13157,7820,6864,746.58
12373,15945,2777,8808,266.12
12374,5727,16653,15729,350.89
12375,8593,3074,302,601.07
12376,17214,17463,14926,103.75
12377,15532,5375,9920,752.29
12378,4092,8679,9177,143.82
12379,7250,373,8572,668.85
12380,9753,3802,1349,57.56
12381,5374,10913,4417,514.31
12382,12061,913,2233,266.04
12383,12539,5052,8505,472.2
12384,11029,5699,10485,762.79
12385,10939,9731,8315,199.95
12386,11977,1790,4779,258.42
12387,6363,5603,6732,374.35
12388,1646,2117,3002,852.12
12389,4676,18184,14303,945.21
12390,13509,18179,1290,404.14
12391,1241,14554,5387,299.78
12392,14554,6850,4076,559.82
12393,3609,16665,17998,648.17
12394,7711,4025,12529,247.63
12395,8714,4143,10862,803.32
12396,3395,10208,3650,598.26
12397,11309,6885,4201,854.78
12398,9776,17045,740,552.96
12399,8072,14213,5427,83.8
12400,7084,10287,968,751.01
12401,12539,5352,7161,425.98
12402,13611,17494,8419,866.37
12403,3662,6745,8858,704.45
12404,13963,15152,13686,103.54
12405,4884,18033,6239,212.4
12406,12555,18922,5930,698.26
12407,5927,12748,18795,364.46
12408,1109,10287,18982,61.98
12409,19389,10893,15836,991.95
12410,19680,3609,13487,512.59
12411,18437,643,8421,335.77
12412,8087,1052,14880,585.19
12413,17612,14332,6143,276.61
12414,8620,4267,16166,101.15
12415,9895,13413,9607,631.81
12416,4056,1685,2593,273.63
12417,13303,264,9909,779.79
12418,8451,8337,13783,817.78
12419,15750,347,305,197.93
12420,10762,1043,9635,804.53
12421,11019,13518,11715,313.62
12422,18969,14354,10405,120.4
12423,4528,4898,5305,938.63
12424,313,17681,4539,984.95
12425,18569,7615,16565,969.28
12426,16632,6487,16708,74.91
12427,14242,7513,18582,84.51
12428,15387,6757,17163,568.19
12429,536,14398,3588,344.67
12430,18334,4123,3762,257.2
12431,2912,11804,8585,277.13
12432,11345,502,19709,908.97
12433,15110,124,6899,738.03
12434,16722,2087,3830,656.0
12435,7706,4959,2465,501.23
12436,1417,12083,7120,238.06
12437,3547,7595,14722,653.22
12438,10581,11170,11673,309.48
12439,9035,14169,8851,383.24
12440,12099,6687,12434,475.3
12441,3209,4190,9064,74.11
12442,14316,11081,1640,331.15
12443,7894,12456,11490,899.69
12444,17920,9520,11081,298.97
12445,5325,4713,12024,359.05
12446,10915,8921,9497,591.21
12447,15799,13456,15939,336.15
12448,11880,17956,5045,445.53
12449,10493,14400,15161,683.8
12450,5174,9550,9104,324.66
12451,15899,10171,10450,698.46
12452,7108,2583,3167,282.17
12453,7176,2833,15806,631.15
12454,9063,13004,17995,891.97
12455,6416,9201,10436,408.49
12456,4388,19826,13922,169.27
12457,1542,12268,14420,217.2
12458,14683,16275,19205,656.7
12459,988,13157,5429,588.59
12460,5097,4231,5848,203.11
12461,19771,760,12099,212.1
12462,34,5975,1976,677.91
12463,1112,11691,19929,831.46
12464,16085,11658,12436,531.0
12465,12684,2232,16876,68.29
12466,4345,15194,4058,974.78
12467,3761,8090,19991,218.55
12468,13514,4079,11923,341.35
12469,14676,2984,10177,122.92
12470,1105,1877,10848,858.16
12471,10284,14909,3702,934.1
12472,5395,10382,15734,718.89
12473,12419,18249,18792,168.26
12474,18117,18162,5109,775.93
12475,5917,5275,8714,773.03
12476,3265,10071,4956,261.86
12477,12716,15574,2588,397.41
12478,9023,18009,7265,150.02
12479,13213,14739,9775,450.54
12480,5909,2686,12015,469.08
12481,8206,9490,15823,999.18
12482,2738,14230,562,453.78
12483,5809,4202,3174,321.11
12484,17995,18543,15667,695.97
12485,17721,13447,12082,584.14
12486,10010,7857,1360,715.39
12487,4832,869,11453,553.57
12488,11693,19429,10169,571.98
12489,10545,5039,14850,306.04
12490,5480,11276,16204,445.78
12491,9948,11532,15026,596.64
12492,10691,5248,8491,266.79
12493,584,7589,2773,821.3
12494,15699,19709,5138,451.33
12495,5146,10404,18524,672.72
12496,14126,14394,10005,303.09
12497,16659,6750,8294,527.82
12498,18693,5281,8558,369.46
12499,4935,10160,14706,639.32
12500,11219,10831,15088,942.75
12501,8065,14280,976,788.89
12502,1259,13756,6633,187.36
12503,19459,3726,8654,553.73
12504,10187,10024,15647,630.86
12505,15501,19878,12766,685.44
12506,4005,6352,5030,960.2
12507,832,8745,6997,364.17
12508,1154,10401,14166,99.88
12509,11765,13755,3902,636.43
12510,3948,5366,3466,436.68
12511,9009,18032,2923,422.91
12512,7694,12523,13060,675.83
12513,7229,10481,5392,289.22
12514,7268,15944,15298,883.81
12515,3996,13303,4390,64.96
12516,551,15003,2283,668.6
12517,12298,4528,17374,415.48
12518,11841,10790,9870,275.2
12519,5837,16785,8250,804.23
12520,16225,10351,1704,159.75
12521,3372,12135,13842,811.94
12522,19249,4245,5835,69.31
12523,1069,5952,7600,831.67
12524,7968,18445,15691,565.89
12525,15021,17823,1905,764.3
12526,14346,11485,9118,286.66
12527,2642,17072,12570,383.97
12528,18108,224,1580,997.17
12529,15551,5433,8291,866.76
12530,17935,11084,10403,616.43
12531,1737,10244,8781,61.07
12532,11920,15151,5908,227.87
12533,5333,12593,3162,505.08
12534,262,2488,6305,243.69
12535,10317,3326,5172,240.31
12536,4211,9514,71,606.26
12537,13580,14723,12089,532.83
12538,17942,6612,5125,90.73
12539,2002,1863,9517,353.27
12540,1429,4562,230,91.62
12541,6543,16900,18291,179.93
12542,13545,11530,15235,995.09
12543,5137,12175,3728,878.11
12544,18233,16883,18028,710.32
12545,723,7693,17141,377.56
12546,2699,14129,16557,747.06
12547,613,8538,17525,657.22
12548,7694,17092,18010,990.6
12549,19532,14858,3601,239.95
12550,17147,15592,17196,542.51
12551,19219,12451,8534,596.49
12552,9293,2129,11392,833.75
12553,6235,19275,6706,169.24
12554,9258,10487,1067,763.64
12555,14793,17473,14350,921.34
12556,18437,3945,17551,951.68
12557,12806,3489,14454,631.65
12558,13147,18407,16732,825.83
12559,14823,2775,6641,158.62
12560,16459,12296,13608,52.78
12561,14090,11861,5320,51.04
12562,9001,10458,5108,412.75
12563,18423,16184,15622,530.86
12564,14437,16896,15126,500.43
12565,14416,1393,11709,622.34
12566,12802,16989,6042,799.21
12567,12190,9173,15686,255.87
12568,12401,11367,4670,716.61
12569,14165,8194,17580,470.71
12570,1872,11429,13087,789.62
12571,16733,6752,14460,90.01
12572,10840,13941,12887,89.58
12573,10059,14109,5465,60.84
12574,9424,14297,18846,832.81
12575,8560,9781,17588,843.59
12576,8821,6935,1316,704.17
12577,10438,11331,11018,472.78
12578,6506,4230,8255,683.34
12579,9583,351,4499,432.57
12580,5965,2537,3592,642.59
12581,16311,14647,13336,441.16
12582,14262,16726,16481,413.04
12583,4116,1714,15635,65.23
12584,12110,2450,2036,592.44
12585,14465,5360,4613,956.19
12586,7942,7395,6492,623.2
12587,8206,19667,16072,884.33
12588,13012,8123,13239,861.0
12589,19551,1089,880,542.4
12590,8384,17841,10400,123.69
12591,8531,12755,3531,402.44
12592,10324,11893,16587,151.19
12593,3593,2715,10943,651.84
12594,2845,12448,11116,794.35
12595,5265,1021,18246,710.2
12596,2816,12027,10743,960.54
12597,12889,8389,12289,89.42
12598,19118,1615,5117,980.66
12599,10360,16194,8124,200.7
12600,18910,5576,16629,924.11
12601,5701,18672,6935,691.55
12602,10335,15354,10018,317.47
12603,6230,8918,16244,839.08
12604,13531,16298,9219,425.39
12605,1292,10488,18433,877.81
12606,3423,9953,16208,558.26
12607,16423,12043,9599,988.22
12608,2717,13043,14778,980.49
12609,1610,9664,18808,225.77
12610,12097,9700,11697,119.24
12611,19807,2670,412,614.2
12612,2205,14148,18068,787.64
12613,16498,17301,4722,792.71
12614,6765,16116,16848,96.26
12615,19712,4983,498,918.6
12616,11927,12607,16610,891.46
12617,4909,1108,8467,488.61
12618,18298,15645,12796,428.28
12619,9085,12781,4655,186.53
12620,2927,828,5761,575.34
12621,9378,4448,18766,276.27
12622,19028,29,3056,631.34
12623,3006,13847,18818,979.27
12624,10688,19249,9950,321.7
12625,16074,15659,3728,405.39
12626,18996,10678,9063,186.27
12627,91,4679,2126,722.4
12628,1613,15216,19711,801.32
12629,187,2569,12278,106.95
12630,15851,1085,11522,119.02
12631,238,2868,16991,580.85
12632,16661,5785,11882,575.74
12633,19566,14149,19233,521.55
12634,18400,12710,9598,208.5
12635,1480,5689,19927,108.71
12636,6559,6622,2447,440.58
12637,9229,11595,19891,779.7
12638,10594,13047,16526,279.08
12639,12850,11912,3790,542.04
12640,1275,6267,6254,502.01
12641,13715,8262,14849,353.55
12642,11627,17011,13860,121.96
12643,11750,6663,18048,147.71
12644,9360,2831,16358,54.62
12645,15891,7694,5044,141.54
12646,15635,14492,16714,898.6
12647,6813,14377,16209,299.02
12648,2737,13203,15616,428.44
12649,16786,9961,4381,894.61
12650,17514,18209,8971,735.83
12651,16030,13343,13004,407.06
12652,19345,18924,13921,235.29
12653,11294,1098,3668,628.01
12654,15034,5884,5816,162.58
12655,15910,1469,7968,477.63
12656,17160,10003,362,212.98
12657,13495,8849,581,122.55
12658,6130,13269,7583,531.79
12659,18876,111,1239,90.32
12660,18317,13834,13581,421.99
12661,15380,2581,16665,690.16
12662,14329,5011,16591,896.06
12663,14103,19040,17591,84.0
12664,3602,13218,17247,949.9
12665,7735,14282,7056,708.79
12666,18734,82,18442,919.4
12667,6854,6792,1543,496.64
12668,14078,9365,17012,798.2
12669,10742,8902,10893,961.07
12670,7245,4491,17830,224.94
12671,18170,16670,14290,457.81
12672,3650,7461,16858,70.38
12673,18575,7501,13524,671.4
12674,2032,3918,13298,238.42
12675,13700,9618,6289,700.01
12676,17947,17073,16610,735.9
12677,17897,8129,17452,325.28
12678,16050,3131,15848,473.65
12679,9650,6722,8748,321.64
12680,13390,7218,9367,817.26
12681,4748,6133,14020,201.44
12682,246,17838,18744,173.39
12683,4909,2393,19144,178.62
12684,17520,9019,12145,685.94
12685,14538,10397,12500,901.51
12686,4080,13481,1738,291.31
12687,12740,15883,15279,921.84
12688,6234,14016,713,368.02
12689,18011,4633,6452,672.85
12690,14695,4378,2627,959.97
12691,14190,3272,14416,929.71
12692,11808,17408,9330,942.65
12693,10066,8113,18636,848.01
12694,17262,1323,13053,484.3
12695,10497,19481,3866,594.66
12696,7187,14320,7448,612.42
12697,18215,14678,19216,564.12
12698,15252,597,2370,138.55
12699,10609,18906,13044,859.42
12700,1487,12051,14260,232.63
12701,10426,8593,8856,863.2
12702,4493,10624,2741,196.46
12703,17238,1977,3492,709.63
12704,12222,12444,13879,120.95
12705,19388,1359,17484,763.85
12706,8464,13755,7724,818.36
12707,15470,11315,14436,878.96
12708,14262,7419,19751,210.97
12709,7998,4318,11916,372.87
12710,16596,12847,2740,975.12
12711,16621,860,14515,550.97
12712,17312,11348,9091,686.65
12713,3447,18192,4994,136.9
12714,5590,950,15577,648.97
12715,18415,17160,15726,332.33
12716,2688,12301,18621,446.9
12717,5860,19884,13609,535.79
12718,11244,13603,14733,441.26
12719,10319,17317,17355,603.84
12720,13783,761,11947,109.16
12721,17243,1767,18640,789.67
12722,6051,5144,6172,631.45
12723,5477,1204,18832,978.29
12724,8773,14381,18528,543.04
12725,15009,1280,5291,452.86
12726,8127,11206,2239,802.8
12727,9324,12520,13173,327.58
12728,12867,17368,16002,464.27
12729,2842,105,2228,897.71
12730,12953,6849,562,714.13
12731,382,15070,12816,222.2
12732,15851,4992,17216,786.95
12733,8682,10738,4263,104.23
12734,1260,10067,9193,241.36
12735,16430,1719,16395,151.13
12736,12590,19785,4880,748.46
12737,9690,5175,4906,706.7
12738,7196,14643,17581,259.35
12739,12585,1201,12103,908.44
12740,13290,13822,7086,249.62
12741,17124,8856,10513,894.38
12742,9432,775,19238,479.79
12743,15696,3622,8155,709.46
12744,15107,7860,15199,162.43
12745,4123,13317,17989,558.34
12746,9800,9518,4558,709.79
12747,15603,3995,11995,669.33
12748,13852,7610,8983,747.7
12749,6783,8268,18814,999.91
12750,10557,1373,14819,943.61
12751,18883,1622,6793,790.12
12752,3823,12662,4263,680.18
12753,3759,19726,3535,889.97
12754,661,7341,6682,814.97
12755,451,4044,9759,577.65
12756,13094,842,13034,157.13
12757,15641,19418,14075,135.04
12758,556,10285,9253,490.04
12759,4709,6065,15191,430.8
12760,17290,3856,10411,838.4
12761,2555,5307,10098,606.31
12762,4342,927,15471,104.15
12763,15939,18830,10886,495.71
12764,3605,14931,17054,786.27
12765,3004,14443,5603,410.71
12766,1681,6202,16350,549.84
12767,9272,11031,5520,240.57
12768,194,6840,11331,599.18
12769,7836,16575,6411,572.64
12770,1383,19621,19728,617.44
12771,5032,56,10436,695.83
12772,8943,11970,3881,176.72
12773,14614,11117,13991,623.23
12774,8572,16523,10701,863.53
12775,745,19379,5948,299.68
12776,16710,7188,11522,662.59
12777,2782,15535,16162,109.31
12778,17833,18807,2745,632.31
12779,9818,18044,18165,273.95
12780,551,11081,19945,632.43
12781,3708,4451,11973,721.25
12782,4006,1625,8587,476.84
12783,1340,6278,15704,749.36
12784,18763,6655,18232,516.71
12785,18377,19768,11013,562.88
12786,15744,8998,17637,956.06
12787,18100,12740,7156,703.58
12788,16690,6903,11773,823.66
12789,11827,10919,17440,708.98
12790,785,10239,13970,304.5
12791,13330,18033,100,308.24
12792,15802,1052,14624,589.99
12793,8634,16867,5029,727.71
12794,4795,9363,13779,306.31
12795,17739,2958,16687,763.53
12796,7493,3966,13357,753.8
12797,2629,2645,263,368.18
12798,6665,1673,19992,806.29
12799,5141,15942,3413,963.9
12800,5362,12025,12785,101.18
12801,2083,15410,1308,754.78
12802,10534,18189,19274,807.27
12803,16845,8363,4643,320.5
12804,3425,13403,19814,669.04
12805,7115,18727,7898,620.68
12806,2879,14187,14320,984.97
12807,8827,13065,13396,514.66
12808,2593,8741,2831,405.45
12809,12632,5741,13765,271.37
12810,4211,882,3630,491.81
12811,13804,11812,12314,849.52
12812,10332,10595,17890,675.37
12813,12271,1164,850,170.19
12814,1250,8273,13241,831.47
12815,9415,4555,19461,398.39
12816,2843,3274,16759,849.88
12817,5682,16678,17722,791.42
12818,3202,19872,656,960.67
12819,8479,19084,18593,119.55
12820,14300,12223,13822,933.7
12821,14302,10740,11120,529.91
12822,3084,8344,7385,579.04
12823,5519,17303,1481,149.41
12824,16790,410,6241,606.9
12825,19960,3312,9608,967.03
12826,13274,12421,8626,454.74
12827,18914,1149,12589,928.6
12828,183,4953,18355,736.62
12829,3497,16121,13776,108.14
12830,11583,17539,19926,351.49
12831,7631,13799,14691,997.53
12832,17896,8617,17758,131.82
12833,13700,6185,18967,786.42
12834,3179,18930,11175,607.71
12835,14623,3367,14011,259.66
12836,3755,3269,1972,777.89
12837,13094,5699,9667,884.14
12838,14763,13150,16006,825.46
12839,15227,2607,6001,67.56
12840,13622,17948,11297,847.4
12841,2969,19407,10930,743.75
12842,10809,5918,18068,247.95
12843,8571,9337,9005,675.38
12844,9450,19688,18636,221.59
12845,14095,2843,7906,795.03
12846,16658,16037,18444,542.8
12847,10086,9506,1122,881.01
12848,14463,6221,4397,555.24
12849,122,12433,3010,373.57
12850,16838,11585,8812,312.15
12851,5460,7989,7765,526.8
12852,9420,13537,8939,953.36
12853,2868,10998,15205,189.52
12854,17427,17010,1795,972.67
12855,14660,17699,1500,425.76
12856,6900,13989,9073,839.63
12857,6099,12162,11166,392.35
12858,15979,8165,15093,409.51
12859,19307,17559,18241,637.33
12860,7765,19282,4346,871.5
12861,15089,6017,12654,437.46
12862,15673,7943,1106,405.79
12863,9044,19142,9532,711.11
12864,5532,9445,7647,625.78
12865,10322,14115,12374,335.17
12866,13597,10955,19154,568.64
12867,13444,18729,14834,395.02
12868,11937,12040,8172,508.51
12869,19977,2123,9375,413.37
12870,17254,14085,11489,608.17
12871,9510,18275,12253,452.58
12872,19369,19041,17802,804.78
12873,11182,17640,4192,164.93
12874,18956,12724,7206,611.12
12875,1675,2093,7138,153.05
12876,17682,11162,11288,564.2
12877,7553,4357,7910,903.95
12878,19769,7498,8484,69.64
12879,9850,15622,8284,759.1
12880,8057,13536,19569,478.51
12881,7894,13097,11232,335.29
12882,4644,19383,17998,831.4
12883,16957,15138,18001,996.18
12884,1125,13085,14946,846.01
12885,5557,10299,15398,766.4
12886,4137,14869,14304,253.37
12887,1063,15559,14156,246.52
12888,17491,2717,7357,358.99
12889,2319,12450,8677,740.72
12890,6152,4282,15073,953.68
12891,11217,16797,16788,273.52
12892,6105,11469,10002,883.56
12893,6270,13165,16340,962.97
12894,12876,6476,640,403.71
12895,9594,19686,766,845.86
12896,889,17006,5391,284.44
12897,7570,7249,4144,391.94
12898,1106,6055,2493,619.39
12899,17631,6275,3805,976.11
12900,681,2298,9045,683.96
12901,17614,6480,6241,392.73
